ID;EMPRESA;CATEGORIA;DETALHE;IMPACTO;ACAO_RECOMENDADA
"fc882f31";"EMR EU MEDICO RESISTENTE ENSINO LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"611cf596";"SERV ELECTRIN SERVIÇOS ELETRICOS E INSTRUMENTAÇÃO LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"54c9b4b6";"CDP SUPERMERCADOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"9b3d58d5";"LABORATORIO LINUS PAULING";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"46493ca0";"TRACO TRANSPORTES LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"59c4b870";"CONDOMINIO RESERVA DAS ARVORES";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"7f843563";"GRUPO SOHO";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"f23260e7";"G A SERVIÇOS DE APOIO ADMNISTRATIVOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"bccd94c7";"PANIFICADORA LUMEN LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"41e22a6e";"ABRIGO DO SALVADOR";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"11b0d95c";"FORSEG SERVIÇOS DE APOIO";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"9d12f583";"GRUPO AMAVIVA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"00a1eaa5";"TRANSPARANA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"544af109";"WEB ESTACIONAMENTO";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"7f95a267";"NOGPACK";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"d1a9e9d8";"OASIS ALIMENTOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"3a67a769";"CONTEC CONTABILIDADE";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"b2002231";"NSPORTS CONTEUDO ESPORTIVO SA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"ce990836";"E.R SEGURANÇA E VIGILANCIA LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"56de1f0c";"ALEPH CONSERVADORA LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"b683ffd2";"VERTICAL TERCEIRIZAÇÃO DE SERVIÇOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"a8592d4b";"PROTEÇÃO AGUIA SERVIÇOS EMPRESARIAIS";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"fbe9b194";"R.P.L ENGENHARIA E SERVIÇOS LTDA EM RECUPERAÇÃO JUDICIAL";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"6d5a5da8";"CENTRO SANEAMENTO E SERVIÇOS AVANÇADPS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"865cca2a";"ERGOS DISTRIBUIDORA DE BEBIDAS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"676a4d92";"ALIADO SERVIÇOS DE LOCAÇÃO LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"c2ec92ba";"ATENTO S.A";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"a846a705";"SOLUÇÕES SERVIÇOS TERCEIRADOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"baac0c38";"SPE JEQUIE EMPREENDIMENTOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"3259cf3c";"MEDRADO ADVICE CONSULTING E SERVICES LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"431757a6";"TELLUS INFORMATICA E TELECOMUNICACOES LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"6d72c454";"INTERMARITIMA PORTOS E LOGISTICA S/A";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"3b644145";"DATEN TECNOLOGIA LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"83bc2ad2";"C&M INDUSTRIA E COMERCIO DE ALIMENTOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"d0a10480";"PRESTMIX FABRICAÇÃO DE ARTEFATOS PLASTICOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"656892a6";"VOG AQUA E ATLANTICO EMPREENDIMENTOS IMOBILIARIOS SPE LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"09303dcc";"FLEX MARK PRODUÇÃO";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"ab6340ff";"MULTICRED PROMOTORA DE VENDAS E SERVIÇOS LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"8d159ed3";"GRAN SERVICES S.A";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"db2685a4";"DINAMO ENGENGARIA LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"b5e28950";"INTERBAHIA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"3980540a";"UNITED CINEMAS INTERNATIONAL BRASIL LTDA";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
"63294439";"MEGA 3";"Seleção Completa de Faixas (47 opções)";"Contém 47 faixas selecionadas no formulário";"Possível seleção genérica no formulário do AppSheet sem distribuição de vidas por faixa";"Preservar texto original; não inferir contagem específica por faixa"
